review_id,booking_id,review_date,rating_score,sentiment_label,complaint_category,review_source,created_at
RV003058,BK105933,2025-08-23,4.2,Neutral,Room view expectation,Post-stay survey,2025-08-23 12:00:00
RV003059,BK105934,2025-08-16,5.0,Positive,,Booking.com,2025-08-16 12:00:00
RV003060,BK105935,2025-08-15,4.5,Positive,,Booking.com,2025-08-15 12:00:00
RV003061,BK105938,2025-08-20,4.2,Neutral,,Post-stay survey,2025-08-20 12:00:00
RV003062,BK105940,2025-08-20,4.4,Neutral,,Agoda,2025-08-20 12:00:00
RV003063,BK105942,2025-08-21,4.0,Neutral,Breakfast queue,Booking.com,2025-08-21 12:00:00
RV003064,BK105943,2025-08-16,3.9,Negative,Room cleaning delay,Traveloka,2025-08-16 12:00:00
RV003065,BK105944,2025-08-17,4.0,Neutral,,Agoda,2025-08-17 12:00:00
RV003066,BK105945,2025-08-21,4.4,Neutral,,Post-stay survey,2025-08-21 12:00:00
RV003067,BK105948,2025-08-15,4.8,Positive,,Post-stay survey,2025-08-15 12:00:00
RV003068,BK105950,2025-08-17,5.0,Positive,,Post-stay survey,2025-08-17 12:00:00
RV003069,BK105951,2025-08-18,4.1,Neutral,Elevator wait,Post-stay survey,2025-08-18 12:00:00
RV003070,BK105952,2025-08-17,4.7,Positive,,Post-stay survey,2025-08-17 12:00:00
RV003071,BK105953,2025-08-16,4.7,Positive,,Traveloka,2025-08-16 12:00:00
RV003072,BK105954,2025-08-16,4.9,Positive,,Agoda,2025-08-16 12:00:00
RV003073,BK105955,2025-08-17,4.9,Positive,,Agoda,2025-08-17 12:00:00
RV003074,BK105957,2025-08-14,4.9,Positive,,Agoda,2025-08-14 12:00:00
RV003075,BK105962,2025-08-19,4.8,Positive,,Booking.com,2025-08-19 12:00:00
RV003076,BK105965,2025-08-20,4.2,Neutral,Breakfast queue,Post-stay survey,2025-08-20 12:00:00
RV003077,BK105967,2025-08-21,4.3,Neutral,Breakfast queue,Traveloka,2025-08-21 12:00:00
RV003078,BK105970,2025-08-16,4.4,Neutral,,Traveloka,2025-08-16 12:00:00
RV003079,BK105973,2025-08-18,4.3,Neutral,,Agoda,2025-08-18 12:00:00
RV003080,BK105974,2025-08-17,4.6,Positive,,Traveloka,2025-08-17 12:00:00
RV003081,BK105975,2025-08-18,4.6,Positive,,Traveloka,2025-08-18 12:00:00
RV003082,BK105976,2025-08-19,4.0,Neutral,Breakfast queue,Post-stay survey,2025-08-19 12:00:00
RV003083,BK105977,2025-08-18,4.4,Neutral,,Traveloka,2025-08-18 12:00:00
RV003084,BK105983,2025-08-19,4.8,Positive,,Agoda,2025-08-19 12:00:00
RV003085,BK105984,2025-08-21,4.4,Neutral,,Agoda,2025-08-21 12:00:00
RV003086,BK105985,2025-08-19,4.7,Positive,,Post-stay survey,2025-08-19 12:00:00
RV003087,BK105986,2025-08-23,4.5,Positive,,Traveloka,2025-08-23 12:00:00
RV003088,BK105987,2025-08-20,4.7,Positive,,Agoda,2025-08-20 12:00:00
RV003089,BK105990,2025-08-20,4.2,Neutral,Room view expectation,Booking.com,2025-08-20 12:00:00
RV003090,BK105991,2025-08-18,4.8,Positive,,Booking.com,2025-08-18 12:00:00
RV003091,BK105992,2025-08-19,4.7,Positive,,Post-stay survey,2025-08-19 12:00:00
RV003092,BK105999,2025-08-19,4.5,Positive,,Post-stay survey,2025-08-19 12:00:00
RV003093,BK106000,2025-08-21,4.7,Positive,,Booking.com,2025-08-21 12:00:00
RV003094,BK106006,2025-08-23,4.9,Positive,,Post-stay survey,2025-08-23 12:00:00
RV003095,BK106009,2025-08-18,4.3,Neutral,Elevator wait,Booking.com,2025-08-18 12:00:00
RV003096,BK106010,2025-08-20,4.0,Neutral,Elevator wait,Booking.com,2025-08-20 12:00:00
RV003097,BK106013,2025-08-22,4.1,Neutral,Elevator wait,Agoda,2025-08-22 12:00:00
RV003098,BK106016,2025-08-17,3.9,Negative,Room cleaning delay,Post-stay survey,2025-08-17 12:00:00
RV003099,BK106018,2025-08-17,4.8,Positive,,Agoda,2025-08-17 12:00:00
RV003100,BK106019,2025-08-24,4.4,Neutral,Breakfast queue,Agoda,2025-08-24 12:00:00
RV003101,BK106020,2025-08-22,4.3,Neutral,,Agoda,2025-08-22 12:00:00
RV003102,BK106026,2025-08-22,4.0,Neutral,Room view expectation,Traveloka,2025-08-22 12:00:00
RV003103,BK106029,2025-08-17,4.8,Positive,,Post-stay survey,2025-08-17 12:00:00
RV003104,BK106032,2025-08-19,4.2,Neutral,Room view expectation,Traveloka,2025-08-19 12:00:00
RV003105,BK106033,2025-08-20,4.5,Positive,,Agoda,2025-08-20 12:00:00
RV003106,BK106034,2025-08-15,4.8,Positive,,Booking.com,2025-08-15 12:00:00
RV003107,BK106036,2025-08-16,4.5,Positive,,Post-stay survey,2025-08-16 12:00:00
RV003108,BK106041,2025-08-17,5.0,Positive,,Booking.com,2025-08-17 12:00:00
RV003109,BK106043,2025-08-19,4.5,Positive,,Traveloka,2025-08-19 12:00:00
RV003110,BK106044,2025-08-23,3.9,Negative,Air-conditioner issue,Agoda,2025-08-23 12:00:00
RV003111,BK106046,2025-08-18,4.4,Neutral,,Post-stay survey,2025-08-18 12:00:00
RV003112,BK106047,2025-08-21,4.5,Positive,,Agoda,2025-08-21 12:00:00
RV003113,BK106048,2025-08-17,4.7,Positive,,Booking.com,2025-08-17 12:00:00
RV003114,BK106051,2025-08-22,4.7,Positive,,Agoda,2025-08-22 12:00:00
RV003115,BK106054,2025-08-20,4.5,Positive,,Post-stay survey,2025-08-20 12:00:00
RV003116,BK106055,2025-08-19,4.8,Positive,,Traveloka,2025-08-19 12:00:00
RV003117,BK106056,2025-08-21,4.3,Neutral,Breakfast queue,Traveloka,2025-08-21 12:00:00
RV003118,BK106057,2025-08-22,3.9,Negative,Room cleaning delay,Post-stay survey,2025-08-22 12:00:00
RV003119,BK106058,2025-08-19,4.6,Positive,,Traveloka,2025-08-19 12:00:00
RV003120,BK106059,2025-08-16,4.7,Positive,,Post-stay survey,2025-08-16 12:00:00
RV003121,BK106066,2025-08-19,4.5,Positive,,Booking.com,2025-08-19 12:00:00
RV003122,BK106067,2025-08-22,4.1,Neutral,Elevator wait,Traveloka,2025-08-22 12:00:00
RV003123,BK106071,2025-08-23,4.3,Neutral,Room view expectation,Post-stay survey,2025-08-23 12:00:00
RV003124,BK106072,2025-08-18,4.1,Neutral,Breakfast queue,Agoda,2025-08-18 12:00:00
RV003125,BK106074,2025-08-21,4.2,Neutral,Breakfast queue,Agoda,2025-08-21 12:00:00
RV003126,BK106075,2025-08-18,4.3,Neutral,,Post-stay survey,2025-08-18 12:00:00
RV003127,BK106077,2025-08-20,4.0,Neutral,Room view expectation,Booking.com,2025-08-20 12:00:00
RV003128,BK106083,2025-08-18,4.5,Positive,,Agoda,2025-08-18 12:00:00
RV003129,BK106084,2025-08-22,4.5,Positive,,Post-stay survey,2025-08-22 12:00:00
RV003130,BK106086,2025-08-19,3.7,Negative,Air-conditioner issue,Agoda,2025-08-19 12:00:00
RV003131,BK106087,2025-08-20,4.1,Neutral,Elevator wait,Booking.com,2025-08-20 12:00:00
RV003132,BK106089,2025-08-19,4.8,Positive,,Agoda,2025-08-19 12:00:00
RV003133,BK106090,2025-08-20,4.3,Neutral,Breakfast queue,Agoda,2025-08-20 12:00:00
RV003134,BK106092,2025-08-20,4.7,Positive,,Post-stay survey,2025-08-20 12:00:00
RV003135,BK106098,2025-08-20,4.3,Neutral,Elevator wait,Agoda,2025-08-20 12:00:00
RV003136,BK106099,2025-08-16,4.6,Positive,,Post-stay survey,2025-08-16 12:00:00
RV003137,BK106101,2025-08-24,5.0,Positive,,Traveloka,2025-08-24 12:00:00
RV003138,BK106102,2025-08-23,5.0,Positive,,Booking.com,2025-08-23 12:00:00
RV003139,BK106104,2025-08-24,4.3,Neutral,Elevator wait,Post-stay survey,2025-08-24 12:00:00
RV003140,BK106106,2025-08-23,4.3,Neutral,Breakfast queue,Traveloka,2025-08-23 12:00:00
RV003141,BK106108,2025-08-19,5.0,Positive,,Post-stay survey,2025-08-19 12:00:00
RV003142,BK106111,2025-08-18,4.5,Positive,,Booking.com,2025-08-18 12:00:00
RV003143,BK106112,2025-08-22,4.6,Positive,,Other OTA,2025-08-22 12:00:00
RV003144,BK106114,2025-08-22,4.4,Neutral,Room view expectation,Post-stay survey,2025-08-22 12:00:00
RV003145,BK106115,2025-08-22,4.6,Positive,,Booking.com,2025-08-22 12:00:00
RV003146,BK106116,2025-08-17,4.2,Neutral,Room view expectation,Other OTA,2025-08-17 12:00:00
RV003147,BK106118,2025-08-19,4.8,Positive,,Agoda,2025-08-19 12:00:00
RV003148,BK106122,2025-08-20,4.1,Neutral,Elevator wait,Agoda,2025-08-20 12:00:00
RV003149,BK106123,2025-08-19,4.2,Neutral,Room view expectation,Agoda,2025-08-19 12:00:00
RV003150,BK106124,2025-08-19,4.5,Positive,,Other OTA,2025-08-19 12:00:00
RV003151,BK106126,2025-08-22,4.3,Neutral,,Agoda,2025-08-22 12:00:00
RV003152,BK106127,2025-08-20,4.1,Neutral,Breakfast queue,Traveloka,2025-08-20 12:00:00
RV003153,BK106130,2025-08-18,4.4,Neutral,,Agoda,2025-08-18 12:00:00
RV003154,BK106133,2025-08-21,4.4,Neutral,Elevator wait,Agoda,2025-08-21 12:00:00
RV003155,BK106134,2025-08-18,4.7,Positive,,Traveloka,2025-08-18 12:00:00
RV003156,BK106138,2025-08-20,4.2,Neutral,Elevator wait,Booking.com,2025-08-20 12:00:00
RV003157,BK106139,2025-08-21,4.9,Positive,,Post-stay survey,2025-08-21 12:00:00
RV003158,BK106142,2025-08-21,4.4,Neutral,,Booking.com,2025-08-21 12:00:00
RV003159,BK106143,2025-08-19,4.3,Neutral,Elevator wait,Booking.com,2025-08-19 12:00:00
RV003160,BK106144,2025-08-18,4.4,Neutral,,Traveloka,2025-08-18 12:00:00
RV003161,BK106145,2025-08-22,4.5,Positive,,Post-stay survey,2025-08-22 12:00:00
RV003162,BK106147,2025-08-20,4.7,Positive,,Agoda,2025-08-20 12:00:00
RV003163,BK106148,2025-08-23,5.0,Positive,,Booking.com,2025-08-23 12:00:00
RV003164,BK106149,2025-08-23,4.4,Neutral,Breakfast queue,Traveloka,2025-08-23 12:00:00
RV003165,BK106150,2025-08-19,4.4,Neutral,Elevator wait,Booking.com,2025-08-19 12:00:00
RV003166,BK106151,2025-08-21,4.6,Positive,,Booking.com,2025-08-21 12:00:00
RV003167,BK106153,2025-08-21,4.4,Neutral,,Post-stay survey,2025-08-21 12:00:00
RV003168,BK106158,2025-08-20,4.4,Neutral,Breakfast queue,Traveloka,2025-08-20 12:00:00
RV003169,BK106159,2025-08-24,4.5,Positive,,Post-stay survey,2025-08-24 12:00:00
RV003170,BK106160,2025-08-21,4.4,Neutral,Breakfast queue,Booking.com,2025-08-21 12:00:00
RV003171,BK106161,2025-08-20,5.0,Positive,,Post-stay survey,2025-08-20 12:00:00
RV003172,BK106163,2025-08-20,4.7,Positive,,Traveloka,2025-08-20 12:00:00
RV003173,BK106168,2025-08-20,4.4,Neutral,Elevator wait,Agoda,2025-08-20 12:00:00
RV003174,BK106173,2025-08-21,4.1,Neutral,Room view expectation,Booking.com,2025-08-21 12:00:00
RV003175,BK106177,2025-08-24,5.0,Positive,,Post-stay survey,2025-08-24 12:00:00
RV003176,BK106178,2025-08-23,4.4,Neutral,,Agoda,2025-08-23 12:00:00
RV003177,BK106179,2025-08-20,5.0,Positive,,Agoda,2025-08-20 12:00:00
RV003178,BK106184,2025-08-17,4.7,Positive,,Post-stay survey,2025-08-17 12:00:00
RV003179,BK106185,2025-08-23,4.3,Neutral,,Agoda,2025-08-23 12:00:00
RV003180,BK106189,2025-08-23,4.6,Positive,,Booking.com,2025-08-23 12:00:00
RV003181,BK106191,2025-08-22,4.7,Positive,,Other OTA,2025-08-22 12:00:00
RV003182,BK106192,2025-08-25,4.3,Neutral,,Traveloka,2025-08-25 12:00:00
RV003183,BK106195,2025-08-22,4.3,Neutral,Breakfast queue,Booking.com,2025-08-22 12:00:00
RV003184,BK106197,2025-08-23,4.4,Neutral,Elevator wait,Traveloka,2025-08-23 12:00:00
RV003185,BK106198,2025-08-22,4.5,Positive,,Other OTA,2025-08-22 12:00:00
RV003186,BK106199,2025-08-21,4.1,Neutral,,Agoda,2025-08-21 12:00:00
RV003187,BK106200,2025-08-22,4.4,Neutral,,Agoda,2025-08-22 12:00:00
RV003188,BK106203,2025-08-25,4.4,Neutral,Breakfast queue,Booking.com,2025-08-25 12:00:00
RV003189,BK106207,2025-08-23,4.5,Positive,,Booking.com,2025-08-23 12:00:00
RV003190,BK106208,2025-08-18,4.4,Neutral,Elevator wait,Agoda,2025-08-18 12:00:00
RV003191,BK106213,2025-08-26,4.3,Neutral,Elevator wait,Traveloka,2025-08-26 12:00:00
RV003192,BK106215,2025-08-18,4.4,Neutral,Elevator wait,Post-stay survey,2025-08-18 12:00:00
RV003193,BK106217,2025-08-22,4.3,Neutral,Elevator wait,Booking.com,2025-08-22 12:00:00
RV003194,BK106218,2025-08-21,4.8,Positive,,Booking.com,2025-08-21 12:00:00
RV003195,BK106219,2025-08-20,4.7,Positive,,Post-stay survey,2025-08-20 12:00:00
RV003196,BK106220,2025-08-22,4.0,Neutral,Breakfast queue,Agoda,2025-08-22 12:00:00
RV003197,BK106221,2025-08-23,4.7,Positive,,Post-stay survey,2025-08-23 12:00:00
RV003198,BK106222,2025-08-20,4.3,Neutral,Room view expectation,Agoda,2025-08-20 12:00:00
RV003199,BK106223,2025-08-24,4.3,Neutral,Breakfast queue,Booking.com,2025-08-24 12:00:00
RV003200,BK106224,2025-08-24,4.1,Neutral,Room view expectation,Booking.com,2025-08-24 12:00:00
RV003201,BK106225,2025-08-23,4.3,Neutral,,Agoda,2025-08-23 12:00:00
RV003202,BK106228,2025-08-18,4.3,Neutral,Elevator wait,Post-stay survey,2025-08-18 12:00:00
RV003203,BK106233,2025-08-21,4.5,Positive,,Booking.com,2025-08-21 12:00:00
RV003204,BK106234,2025-08-24,4.2,Neutral,Room view expectation,Booking.com,2025-08-24 12:00:00
RV003205,BK106236,2025-08-25,4.3,Neutral,,Booking.com,2025-08-25 12:00:00
RV003206,BK106238,2025-08-22,4.9,Positive,,Post-stay survey,2025-08-22 12:00:00
RV003207,BK106240,2025-08-25,4.1,Neutral,Elevator wait,Booking.com,2025-08-25 12:00:00
RV003208,BK106241,2025-08-19,4.3,Neutral,,Booking.com,2025-08-19 12:00:00
RV003209,BK106245,2025-08-22,4.1,Neutral,,Booking.com,2025-08-22 12:00:00
RV003210,BK106246,2025-08-24,4.8,Positive,,Other OTA,2025-08-24 12:00:00
RV003211,BK106249,2025-08-23,4.4,Neutral,Elevator wait,Traveloka,2025-08-23 12:00:00
RV003212,BK106250,2025-08-20,4.1,Neutral,Room view expectation,Post-stay survey,2025-08-20 12:00:00
RV003213,BK106251,2025-08-24,4.3,Neutral,,Post-stay survey,2025-08-24 12:00:00
RV003214,BK106253,2025-08-22,4.0,Neutral,Room view expectation,Agoda,2025-08-22 12:00:00
RV003215,BK106254,2025-08-23,4.1,Neutral,Room view expectation,Post-stay survey,2025-08-23 12:00:00
RV003216,BK106255,2025-08-18,3.8,Negative,Air-conditioner issue,Agoda,2025-08-18 12:00:00
RV003217,BK106256,2025-08-23,4.9,Positive,,Agoda,2025-08-23 12:00:00
RV003218,BK106257,2025-08-21,3.9,Negative,Air-conditioner issue,Traveloka,2025-08-21 12:00:00
RV003219,BK106261,2025-08-23,4.4,Neutral,,Agoda,2025-08-23 12:00:00
RV003220,BK106262,2025-08-23,4.5,Positive,,Agoda,2025-08-23 12:00:00
RV003221,BK106264,2025-08-26,4.6,Positive,,Agoda,2025-08-26 12:00:00
RV003222,BK106265,2025-08-24,4.1,Neutral,,Booking.com,2025-08-24 12:00:00
RV003223,BK106276,2025-08-19,4.0,Neutral,Room view expectation,Booking.com,2025-08-19 12:00:00
RV003224,BK106278,2025-08-25,4.6,Positive,,Booking.com,2025-08-25 12:00:00
RV003225,BK106279,2025-08-24,3.8,Negative,Check-in waiting time,Other OTA,2025-08-24 12:00:00
RV003226,BK106282,2025-08-24,4.9,Positive,,Traveloka,2025-08-24 12:00:00
RV003227,BK106283,2025-08-26,5.0,Positive,,Post-stay survey,2025-08-26 12:00:00
RV003228,BK106284,2025-08-25,5.0,Positive,,Post-stay survey,2025-08-25 12:00:00
RV003229,BK106285,2025-08-21,4.8,Positive,,Agoda,2025-08-21 12:00:00
RV003230,BK106290,2025-08-22,4.4,Neutral,Room view expectation,Agoda,2025-08-22 12:00:00
RV003231,BK106291,2025-08-24,3.7,Negative,Room cleaning delay,Booking.com,2025-08-24 12:00:00
RV003232,BK106292,2025-08-19,4.0,Neutral,Room view expectation,Post-stay survey,2025-08-19 12:00:00
RV003233,BK106294,2025-08-21,4.0,Neutral,Breakfast queue,Traveloka,2025-08-21 12:00:00
RV003234,BK106295,2025-08-21,4.5,Positive,,Traveloka,2025-08-21 12:00:00
RV003235,BK106296,2025-08-25,5.0,Positive,,Agoda,2025-08-25 12:00:00
RV003236,BK106301,2025-08-24,5.0,Positive,,Booking.com,2025-08-24 12:00:00
RV003237,BK106303,2025-08-26,4.5,Positive,,Booking.com,2025-08-26 12:00:00
RV003238,BK106305,2025-08-20,4.6,Positive,,Post-stay survey,2025-08-20 12:00:00
RV003239,BK106308,2025-08-24,4.8,Positive,,Agoda,2025-08-24 12:00:00
RV003240,BK106309,2025-08-25,4.5,Positive,,Agoda,2025-08-25 12:00:00
RV003241,BK106311,2025-08-20,4.7,Positive,,Agoda,2025-08-20 12:00:00
RV003242,BK106312,2025-08-23,4.8,Positive,,Post-stay survey,2025-08-23 12:00:00
RV003243,BK106314,2025-08-26,4.4,Neutral,Breakfast queue,Booking.com,2025-08-26 12:00:00
RV003244,BK106316,2025-08-23,4.6,Positive,,Post-stay survey,2025-08-23 12:00:00
RV003245,BK106317,2025-08-26,3.9,Negative,Room cleaning delay,Booking.com,2025-08-26 12:00:00
RV003246,BK106318,2025-08-24,5.0,Positive,,Post-stay survey,2025-08-24 12:00:00
RV003247,BK106319,2025-08-25,4.5,Positive,,Agoda,2025-08-25 12:00:00
RV003248,BK106320,2025-08-21,4.3,Neutral,Breakfast queue,Agoda,2025-08-21 12:00:00
RV003249,BK106321,2025-08-21,5.0,Positive,,Post-stay survey,2025-08-21 12:00:00
RV003250,BK106324,2025-08-27,4.8,Positive,,Agoda,2025-08-27 12:00:00
RV003251,BK106325,2025-08-19,4.4,Neutral,Room view expectation,Post-stay survey,2025-08-19 12:00:00
RV003252,BK106330,2025-08-20,4.6,Positive,,Agoda,2025-08-20 12:00:00
RV003253,BK106332,2025-08-21,4.9,Positive,,Post-stay survey,2025-08-21 12:00:00
RV003254,BK106336,2025-08-23,4.3,Neutral,,Post-stay survey,2025-08-23 12:00:00
RV003255,BK106337,2025-08-21,5.0,Positive,,Agoda,2025-08-21 12:00:00
RV003256,BK106339,2025-08-25,4.1,Neutral,Room view expectation,Booking.com,2025-08-25 12:00:00
RV003257,BK106341,2025-08-25,4.7,Positive,,Other OTA,2025-08-25 12:00:00
RV003258,BK106343,2025-08-24,4.7,Positive,,Agoda,2025-08-24 12:00:00
RV003259,BK106344,2025-08-20,4.9,Positive,,Agoda,2025-08-20 12:00:00
RV003260,BK106352,2025-08-23,4.7,Positive,,Agoda,2025-08-23 12:00:00
RV003261,BK106353,2025-08-23,4.4,Neutral,Elevator wait,Post-stay survey,2025-08-23 12:00:00
RV003262,BK106354,2025-08-24,4.8,Positive,,Agoda,2025-08-24 12:00:00
RV003263,BK106355,2025-08-21,4.6,Positive,,Booking.com,2025-08-21 12:00:00
RV003264,BK106356,2025-08-24,4.5,Positive,,Post-stay survey,2025-08-24 12:00:00
RV003265,BK106359,2025-08-23,4.5,Positive,,Agoda,2025-08-23 12:00:00
RV003266,BK106361,2025-08-24,4.6,Positive,,Booking.com,2025-08-24 12:00:00
RV003267,BK106362,2025-08-21,4.6,Positive,,Agoda,2025-08-21 12:00:00
RV003268,BK106363,2025-08-24,4.8,Positive,,Traveloka,2025-08-24 12:00:00
RV003269,BK106364,2025-08-23,4.7,Positive,,Booking.com,2025-08-23 12:00:00
RV003270,BK106365,2025-08-25,3.9,Negative,Air-conditioner issue,Post-stay survey,2025-08-25 12:00:00
RV003271,BK106366,2025-08-25,5.0,Positive,,Post-stay survey,2025-08-25 12:00:00
RV003272,BK106367,2025-08-26,4.7,Positive,,Booking.com,2025-08-26 12:00:00
RV003273,BK106368,2025-08-24,4.8,Positive,,Booking.com,2025-08-24 12:00:00
RV003274,BK106371,2025-08-25,4.9,Positive,,Booking.com,2025-08-25 12:00:00
RV003275,BK106373,2025-08-21,4.7,Positive,,Post-stay survey,2025-08-21 12:00:00
RV003276,BK106375,2025-08-21,4.5,Positive,,Other OTA,2025-08-21 12:00:00
RV003277,BK106376,2025-08-21,4.5,Positive,,Agoda,2025-08-21 12:00:00
RV003278,BK106381,2025-08-22,4.6,Positive,,Booking.com,2025-08-22 12:00:00
RV003279,BK106383,2025-08-23,4.5,Positive,,Booking.com,2025-08-23 12:00:00
RV003280,BK106385,2025-08-21,4.5,Positive,,Booking.com,2025-08-21 12:00:00
RV003281,BK106386,2025-08-23,4.4,Neutral,,Traveloka,2025-08-23 12:00:00
RV003282,BK106387,2025-08-22,4.2,Neutral,Breakfast queue,Agoda,2025-08-22 12:00:00
RV003283,BK106392,2025-08-25,5.0,Positive,,Post-stay survey,2025-08-25 12:00:00
RV003284,BK106395,2025-08-25,4.6,Positive,,Agoda,2025-08-25 12:00:00
RV003285,BK106397,2025-08-26,5.0,Positive,,Booking.com,2025-08-26 12:00:00
RV003286,BK106399,2025-08-24,4.5,Positive,,Booking.com,2025-08-24 12:00:00
RV003287,BK106403,2025-08-25,4.8,Positive,,Post-stay survey,2025-08-25 12:00:00
RV003288,BK106404,2025-08-21,4.7,Positive,,Booking.com,2025-08-21 12:00:00
RV003289,BK106410,2025-08-25,4.1,Neutral,Elevator wait,Booking.com,2025-08-25 12:00:00
RV003290,BK106411,2025-08-22,4.2,Neutral,Breakfast queue,Traveloka,2025-08-22 12:00:00
RV003291,BK106412,2025-08-25,4.4,Neutral,,Agoda,2025-08-25 12:00:00
RV003292,BK106413,2025-08-26,3.9,Negative,Room cleaning delay,Post-stay survey,2025-08-26 12:00:00
RV003293,BK106415,2025-08-22,4.4,Neutral,Elevator wait,Agoda,2025-08-22 12:00:00
RV003294,BK106416,2025-08-25,4.8,Positive,,Agoda,2025-08-25 12:00:00
RV003295,BK106419,2025-08-25,4.0,Neutral,Elevator wait,Booking.com,2025-08-25 12:00:00
RV003296,BK106421,2025-08-27,4.5,Positive,,Post-stay survey,2025-08-27 12:00:00
RV003297,BK106424,2025-08-22,4.7,Positive,,Agoda,2025-08-22 12:00:00
RV003298,BK106427,2025-08-21,4.7,Positive,,Agoda,2025-08-21 12:00:00
RV003299,BK106429,2025-08-25,4.4,Neutral,Room view expectation,Post-stay survey,2025-08-25 12:00:00
RV003300,BK106430,2025-08-23,4.2,Neutral,Room view expectation,Booking.com,2025-08-23 12:00:00
RV003301,BK106433,2025-08-27,4.7,Positive,,Booking.com,2025-08-27 12:00:00
RV003302,BK106434,2025-08-23,4.4,Neutral,Elevator wait,Agoda,2025-08-23 12:00:00
RV003303,BK106435,2025-08-24,5.0,Positive,,Agoda,2025-08-24 12:00:00
RV003304,BK106437,2025-08-25,4.8,Positive,,Booking.com,2025-08-25 12:00:00
RV003305,BK106438,2025-08-20,3.8,Negative,Room cleaning delay,Other OTA,2025-08-20 12:00:00
RV003306,BK106439,2025-08-26,4.5,Positive,,Agoda,2025-08-26 12:00:00
RV003307,BK106441,2025-08-26,4.3,Neutral,Breakfast queue,Traveloka,2025-08-26 12:00:00
RV003308,BK106444,2025-08-23,4.2,Neutral,Elevator wait,Booking.com,2025-08-23 12:00:00
RV003309,BK106449,2025-08-28,4.8,Positive,,Booking.com,2025-08-28 12:00:00
RV003310,BK106451,2025-08-24,5.0,Positive,,Traveloka,2025-08-24 12:00:00
RV003311,BK106453,2025-08-26,4.2,Neutral,,Booking.com,2025-08-26 12:00:00
RV003312,BK106455,2025-08-23,3.5,Negative,OTA price mismatch,Booking.com,2025-08-23 12:00:00
RV003313,BK106456,2025-08-23,4.3,Neutral,Room view expectation,Booking.com,2025-08-23 12:00:00
RV003314,BK106457,2025-08-31,5.0,Positive,,Post-stay survey,2025-08-31 12:00:00
RV003315,BK106462,2025-08-26,3.9,Negative,Check-in waiting time,Traveloka,2025-08-26 12:00:00
RV003316,BK106463,2025-08-24,3.9,Negative,Air-conditioner issue,Agoda,2025-08-24 12:00:00
RV003317,BK106467,2025-08-21,4.4,Neutral,Breakfast queue,Post-stay survey,2025-08-21 12:00:00
RV003318,BK106468,2025-08-23,4.3,Neutral,,Booking.com,2025-08-23 12:00:00
RV003319,BK106469,2025-08-25,4.7,Positive,,Booking.com,2025-08-25 12:00:00
RV003320,BK106470,2025-08-25,4.9,Positive,,Post-stay survey,2025-08-25 12:00:00
RV003321,BK106472,2025-08-28,4.0,Neutral,,Traveloka,2025-08-28 12:00:00
RV003322,BK106473,2025-08-28,5.0,Positive,,Post-stay survey,2025-08-28 12:00:00
RV003323,BK106478,2025-08-24,4.4,Neutral,Breakfast queue,Traveloka,2025-08-24 12:00:00
RV003324,BK106480,2025-08-26,5.0,Positive,,Agoda,2025-08-26 12:00:00
RV003325,BK106481,2025-08-25,4.5,Positive,,Post-stay survey,2025-08-25 12:00:00
RV003326,BK106482,2025-08-29,4.8,Positive,,Post-stay survey,2025-08-29 12:00:00
RV003327,BK106483,2025-08-27,4.4,Neutral,Room view expectation,Post-stay survey,2025-08-27 12:00:00
RV003328,BK106484,2025-08-30,4.5,Positive,,Post-stay survey,2025-08-30 12:00:00
RV003329,BK106485,2025-08-24,5.0,Positive,,Other OTA,2025-08-24 12:00:00
RV003330,BK106487,2025-08-23,5.0,Positive,,Post-stay survey,2025-08-23 12:00:00
RV003331,BK106488,2025-08-24,4.3,Neutral,,Booking.com,2025-08-24 12:00:00
RV003332,BK106489,2025-08-27,4.4,Neutral,,Post-stay survey,2025-08-27 12:00:00
RV003333,BK106491,2025-08-25,3.7,Negative,OTA price mismatch,Traveloka,2025-08-25 12:00:00
RV003334,BK106493,2025-08-27,3.9,Negative,Air-conditioner issue,Agoda,2025-08-27 12:00:00
RV003335,BK106495,2025-08-24,4.4,Neutral,,Post-stay survey,2025-08-24 12:00:00
RV003336,BK106496,2025-08-23,5.0,Positive,,Other OTA,2025-08-23 12:00:00
RV003337,BK106498,2025-08-22,4.4,Neutral,Room view expectation,Post-stay survey,2025-08-22 12:00:00
RV003338,BK106500,2025-08-23,3.8,Negative,Room cleaning delay,Agoda,2025-08-23 12:00:00
RV003339,BK106501,2025-08-24,4.3,Neutral,,Agoda,2025-08-24 12:00:00
RV003340,BK106503,2025-08-28,4.8,Positive,,Booking.com,2025-08-28 12:00:00
RV003341,BK106504,2025-08-28,4.8,Positive,,Post-stay survey,2025-08-28 12:00:00
RV003342,BK106505,2025-08-28,3.8,Negative,Air-conditioner issue,Booking.com,2025-08-28 12:00:00
RV003343,BK106506,2025-08-31,4.5,Positive,,Post-stay survey,2025-08-31 12:00:00
RV003344,BK106508,2025-08-21,4.4,Neutral,Elevator wait,Booking.com,2025-08-21 12:00:00
RV003345,BK106511,2025-08-27,4.4,Neutral,Elevator wait,Agoda,2025-08-27 12:00:00
RV003346,BK106514,2025-08-25,5.0,Positive,,Agoda,2025-08-25 12:00:00
RV003347,BK106517,2025-08-24,4.0,Neutral,Elevator wait,Post-stay survey,2025-08-24 12:00:00
