booking_id,customer_id,booking_date,checkin_date,checkout_date,stay_nights,room_type_id,channel_id,segment_id,promotion_id,adults,children,lead_time_days,booking_status,cancellation_date,cancellation_reason,listed_room_revenue,gross_room_revenue,commission_amount,promotion_cost,breakfast_cost,housekeeping_cost,utilities_cost,room_amenity_cost,net_room_revenue,contribution_profit,payment_currency,created_at,updated_at
BK107568,C516204,2025-06-20,2025-08-01,2025-08-04,3,9,2,3,0,5,1,42,CANCELLED,2025-07-12,Duplicate booking,28470000,0,0,0,0,0,0,0,0,0,VND,2025-06-20 09:40:00,2025-07-12 15:52:00
BK107569,C522620,2025-05-12,2025-06-18,2025-06-19,1,5,1,5,0,2,0,37,CANCELLED,2025-05-19,Guest changed travel plan,3230000,0,0,0,0,0,0,0,0,0,VND,2025-05-12 09:48:00,2025-05-19 15:14:00
BK107570,C539929,2025-04-13,2025-06-11,2025-06-15,4,1,5,7,1,2,0,59,CANCELLED,2025-05-13,Duplicate booking,5360000,0,0,0,0,0,0,0,0,0,VND,2025-04-13 09:58:00,2025-05-13 15:34:00
BK107571,C519096,2025-05-05,2025-06-05,2025-06-08,3,9,1,5,4,4,1,31,CANCELLED,2025-05-18,Guest changed travel plan,27030000,0,0,0,0,0,0,0,0,0,VND,2025-05-05 09:24:00,2025-05-18 15:17:00
BK107572,C588326,2025-06-27,2025-07-10,2025-07-11,1,4,3,2,0,2,0,13,CANCELLED,2025-07-06,Duplicate booking,2880000,0,0,0,0,0,0,0,0,0,VND,2025-06-27 09:59:00,2025-07-06 15:34:00
BK107573,C570534,2025-04-26,2025-06-18,2025-06-21,3,6,1,7,2,2,0,53,CANCELLED,2025-05-17,Guest changed travel plan,11760000,0,0,0,0,0,0,0,0,0,VND,2025-04-26 09:38:00,2025-05-17 15:57:00
BK107574,C524490,2025-06-18,2025-06-27,2025-06-28,1,2,5,4,1,1,0,9,CANCELLED,2025-06-21,Weather concern,1790000,0,0,0,0,0,0,0,0,0,VND,2025-06-18 09:53:00,2025-06-21 15:35:00
BK107575,C513116,2025-07-14,2025-07-25,2025-07-26,1,5,3,1,2,2,0,11,CANCELLED,2025-07-24,Guest changed travel plan,3670000,323000,48450,0,0,0,0,0,274550,274550,VND,2025-07-14 09:24:00,2025-07-24 15:32:00
BK107576,C518482,2025-07-19,2025-08-02,2025-08-03,1,5,5,1,0,2,0,14,CANCELLED,2025-07-27,Payment failed,3460000,0,0,0,0,0,0,0,0,0,VND,2025-07-19 09:59:00,2025-07-27 15:39:00
BK107577,C582272,2025-04-20,2025-06-15,2025-06-17,2,1,5,9,1,2,0,56,CANCELLED,2025-05-12,Guest changed travel plan,2980000,0,0,0,0,0,0,0,0,0,VND,2025-04-20 09:59:00,2025-05-12 15:40:00
BK107578,C534043,2025-06-13,2025-07-17,2025-07-20,3,1,2,3,2,2,0,34,CANCELLED,2025-06-28,Guest changed travel plan,5040000,0,0,0,0,0,0,0,0,0,VND,2025-06-13 09:18:00,2025-06-28 15:17:00
BK107579,C587341,2025-06-06,2025-07-23,2025-07-25,2,3,3,1,2,2,0,47,CANCELLED,2025-06-26,Found lower OTA price,5100000,0,0,0,0,0,0,0,0,0,VND,2025-06-06 09:25:00,2025-06-26 15:01:00
BK107580,C539995,2025-06-03,2025-07-04,2025-07-05,1,8,1,1,0,3,0,31,CANCELLED,2025-06-27,Duplicate booking,8390000,0,0,0,0,0,0,0,0,0,VND,2025-06-03 09:07:00,2025-06-27 15:01:00
BK107581,C574971,2025-05-14,2025-06-24,2025-06-29,5,7,2,7,4,2,0,41,CANCELLED,2025-06-22,Payment failed,24800000,2230000,446000,0,0,0,0,0,1784000,1784000,VND,2025-05-14 09:49:00,2025-06-22 15:49:00
BK107582,C515518,2025-03-16,2025-06-11,2025-06-15,4,3,7,9,5,2,0,87,CANCELLED,2025-06-08,Weather concern,7560000,0,0,0,0,0,0,0,0,0,VND,2025-03-16 09:17:00,2025-06-08 15:15:00
BK107583,C589096,2025-06-19,2025-08-13,2025-08-17,4,5,2,5,0,2,0,55,CANCELLED,2025-07-03,Duplicate booking,13160000,0,0,0,0,0,0,0,0,0,VND,2025-06-19 09:07:00,2025-07-03 15:40:00
BK107584,C548024,2025-06-16,2025-07-04,2025-07-07,3,7,2,2,4,2,0,18,CANCELLED,2025-06-28,Guest changed travel plan,18120000,0,0,0,0,0,0,0,0,0,VND,2025-06-16 09:06:00,2025-06-28 15:27:00
BK107585,C537183,2025-07-13,2025-08-31,2025-09-01,1,6,7,3,5,2,0,49,CANCELLED,2025-07-30,Duplicate booking,3800000,0,0,0,0,0,0,0,0,0,VND,2025-07-13 09:06:00,2025-07-30 15:07:00
BK107586,C516351,2025-07-16,2025-08-17,2025-08-19,2,2,1,5,0,2,0,32,CANCELLED,2025-07-29,Found lower OTA price,4260000,0,0,0,0,0,0,0,0,0,VND,2025-07-16 09:53:00,2025-07-29 15:13:00
BK107587,C533292,2025-06-09,2025-08-06,2025-08-07,1,7,5,8,0,1,0,58,CANCELLED,2025-07-07,Duplicate booking,4940000,0,0,0,0,0,0,0,0,0,VND,2025-06-09 09:46:00,2025-07-07 15:30:00
BK107588,C531735,2025-06-22,2025-07-29,2025-08-01,3,9,1,5,0,4,0,37,CANCELLED,2025-06-23,Weather concern,31590000,0,0,0,0,0,0,0,0,0,VND,2025-06-22 09:04:00,2025-06-23 15:34:00
BK107589,C529514,2025-06-04,2025-07-04,2025-07-06,2,9,1,8,0,5,1,30,CANCELLED,2025-07-01,Found lower OTA price,20860000,0,0,0,0,0,0,0,0,0,VND,2025-06-04 09:07:00,2025-07-01 15:06:00
BK107590,C588373,2025-06-27,2025-08-10,2025-08-13,3,1,5,5,1,2,0,44,CANCELLED,2025-08-09,Weather concern,4680000,0,0,0,0,0,0,0,0,0,VND,2025-06-27 09:19:00,2025-08-09 15:15:00
BK107591,C535053,2025-05-09,2025-07-04,2025-07-08,4,9,4,7,2,5,1,56,CANCELLED,2025-05-18,Payment failed,40320000,0,0,0,0,0,0,0,0,0,VND,2025-05-09 09:30:00,2025-05-18 15:14:00
BK107592,C550934,2025-06-09,2025-07-17,2025-07-20,3,5,2,5,0,2,0,38,CANCELLED,2025-07-17,No visa/flight issue,10680000,1068000,213600,0,0,0,0,0,854400,854400,VND,2025-06-09 09:08:00,2025-07-17 15:02:00
BK107593,C545361,2025-05-19,2025-07-29,2025-07-30,1,3,1,8,2,1,0,71,CANCELLED,2025-07-06,Weather concern,2510000,0,0,0,0,0,0,0,0,0,VND,2025-05-19 09:29:00,2025-07-06 15:04:00
BK107594,C514733,2025-05-19,2025-08-12,2025-08-13,1,4,1,8,2,1,0,85,CANCELLED,2025-07-03,Weather concern,2570000,0,0,0,0,0,0,0,0,0,VND,2025-05-19 09:29:00,2025-07-03 15:14:00
BK107595,C561715,2025-07-08,2025-08-31,2025-09-01,1,8,4,5,2,2,1,54,CANCELLED,2025-08-28,Guest changed travel plan,7820000,0,0,0,0,0,0,0,0,0,VND,2025-07-08 09:13:00,2025-08-28 15:24:00
BK107596,C512825,2025-05-18,2025-06-27,2025-06-30,3,6,3,7,0,2,0,40,CANCELLED,2025-06-20,Weather concern,12540000,0,0,0,0,0,0,0,0,0,VND,2025-05-18 09:26:00,2025-06-20 15:25:00
BK107597,C528620,2025-07-10,2025-07-29,2025-07-31,2,4,1,5,0,2,0,19,CANCELLED,2025-07-26,No visa/flight issue,5660000,0,0,0,0,0,0,0,0,0,VND,2025-07-10 09:48:00,2025-07-26 15:55:00
BK107598,C549794,2025-04-30,2025-06-25,2025-06-27,2,5,5,5,0,2,0,56,CANCELLED,2025-05-06,Found lower OTA price,5740000,0,0,0,0,0,0,0,0,0,VND,2025-04-30 09:11:00,2025-05-06 15:11:00
BK107599,C518875,2025-04-29,2025-06-30,2025-07-02,2,7,6,6,0,2,0,62,CANCELLED,2025-06-26,No visa/flight issue,9560000,0,0,0,0,0,0,0,0,0,VND,2025-04-29 09:48:00,2025-06-26 15:27:00
BK107600,C583813,2025-06-26,2025-08-20,2025-08-23,3,1,7,9,5,2,0,55,CANCELLED,2025-08-20,Guest changed travel plan,3930000,366000,36600,0,0,0,0,0,329400,329400,VND,2025-06-26 09:28:00,2025-08-20 15:39:00
BK107601,C565665,2025-05-22,2025-06-11,2025-06-14,3,2,2,6,2,2,0,20,CANCELLED,2025-06-05,Weather concern,5370000,0,0,0,0,0,0,0,0,0,VND,2025-05-22 09:45:00,2025-06-05 15:33:00
BK107602,C587659,2025-05-07,2025-06-26,2025-06-29,3,8,1,6,2,3,0,50,CANCELLED,2025-06-24,Duplicate booking,20580000,0,0,0,0,0,0,0,0,0,VND,2025-05-07 09:28:00,2025-06-24 15:18:00
BK107603,C584319,2025-04-14,2025-06-03,2025-06-10,7,2,3,7,2,2,0,50,CANCELLED,2025-05-29,Weather concern,12320000,0,0,0,0,0,0,0,0,0,VND,2025-04-14 09:12:00,2025-05-29 15:50:00
BK107604,C568656,2025-05-05,2025-06-05,2025-06-07,2,2,3,1,0,2,0,31,CANCELLED,2025-05-12,Weather concern,3660000,0,0,0,0,0,0,0,0,0,VND,2025-05-05 09:05:00,2025-05-12 15:16:00
BK107605,C520115,2025-05-20,2025-06-13,2025-06-15,2,3,5,2,3,2,1,24,CANCELLED,2025-06-09,Weather concern,4600000,0,0,0,0,0,0,0,0,0,VND,2025-05-20 09:17:00,2025-06-09 15:04:00
BK107606,C520946,2025-05-23,2025-08-04,2025-08-07,3,5,7,3,5,2,0,73,CANCELLED,2025-06-29,No visa/flight issue,8520000,0,0,0,0,0,0,0,0,0,VND,2025-05-23 09:53:00,2025-06-29 15:24:00
BK107607,C584385,2025-06-21,2025-08-04,2025-08-05,1,9,7,1,0,4,0,44,CANCELLED,2025-07-07,Found lower OTA price,8070000,0,0,0,0,0,0,0,0,0,VND,2025-06-21 09:55:00,2025-07-07 15:19:00
BK107608,C582581,2025-04-17,2025-06-09,2025-06-10,1,4,1,5,0,2,0,53,CANCELLED,2025-06-07,Weather concern,2440000,0,0,0,0,0,0,0,0,0,VND,2025-04-17 09:41:00,2025-06-07 15:54:00
BK107609,C518109,2025-06-12,2025-07-08,2025-07-13,5,6,5,2,0,2,0,26,CANCELLED,2025-06-14,No visa/flight issue,22950000,0,0,0,0,0,0,0,0,0,VND,2025-06-12 09:13:00,2025-06-14 15:43:00
BK107610,C564479,2025-06-03,2025-06-22,2025-06-25,3,4,2,3,2,2,0,19,CANCELLED,2025-06-08,No visa/flight issue,8700000,0,0,0,0,0,0,0,0,0,VND,2025-06-03 09:47:00,2025-06-08 15:13:00
BK107611,C526155,2025-06-01,2025-07-09,2025-07-10,1,9,7,1,0,4,0,38,CANCELLED,2025-07-06,Payment failed,8740000,0,0,0,0,0,0,0,0,0,VND,2025-06-01 09:26:00,2025-07-06 15:16:00
BK107612,C551774,2025-03-14,2025-06-07,2025-06-10,3,4,7,3,5,2,0,85,CANCELLED,2025-05-12,Payment failed,7050000,0,0,0,0,0,0,0,0,0,VND,2025-03-14 09:38:00,2025-05-12 15:31:00
BK107613,C538505,2025-06-24,2025-07-27,2025-07-30,3,9,5,3,0,5,1,33,CANCELLED,2025-07-07,Payment failed,32640000,0,0,0,0,0,0,0,0,0,VND,2025-06-24 09:06:00,2025-07-07 15:21:00
BK107614,C568386,2025-07-01,2025-07-31,2025-08-01,1,1,5,2,1,2,0,30,CANCELLED,2025-07-25,No visa/flight issue,1610000,0,0,0,0,0,0,0,0,0,VND,2025-07-01 09:30:00,2025-07-25 15:18:00
BK107615,C572093,2025-05-03,2025-07-11,2025-07-15,4,7,3,7,4,2,0,69,CANCELLED,2025-07-01,Found lower OTA price,22600000,0,0,0,0,0,0,0,0,0,VND,2025-05-03 09:14:00,2025-07-01 15:04:00
BK107616,C562142,2025-05-28,2025-08-17,2025-08-22,5,4,1,9,2,2,0,81,CANCELLED,2025-06-14,Found lower OTA price,13400000,0,0,0,0,0,0,0,0,0,VND,2025-05-28 09:25:00,2025-06-14 15:35:00
BK107617,C538356,2025-04-15,2025-07-10,2025-07-14,4,5,1,6,2,2,0,86,CANCELLED,2025-06-10,Weather concern,13720000,0,0,0,0,0,0,0,0,0,VND,2025-04-15 09:25:00,2025-06-10 15:21:00
BK107618,C581053,2025-06-22,2025-07-13,2025-07-14,1,8,1,1,2,4,0,21,CANCELLED,2025-07-03,Weather concern,8580000,0,0,0,0,0,0,0,0,0,VND,2025-06-22 09:51:00,2025-07-03 15:18:00
BK107619,C534666,2025-05-25,2025-06-21,2025-06-24,3,6,2,5,0,2,0,27,CANCELLED,2025-05-31,Guest changed travel plan,13740000,0,0,0,0,0,0,0,0,0,VND,2025-05-25 09:59:00,2025-05-31 15:07:00
BK107620,C528849,2025-03-31,2025-06-12,2025-06-15,3,4,2,5,2,2,0,73,CANCELLED,2025-06-12,Duplicate booking,7110000,627000,125400,0,0,0,0,0,501600,501600,VND,2025-03-31 09:50:00,2025-06-12 15:16:00
BK107621,C518803,2025-05-16,2025-06-06,2025-06-09,3,9,5,2,1,6,0,21,CANCELLED,2025-06-04,Found lower OTA price,27720000,2550000,0,0,0,0,0,0,2550000,2550000,VND,2025-05-16 09:58:00,2025-06-04 15:28:00
BK107622,C557399,2025-03-10,2025-06-20,2025-06-21,1,1,7,1,5,2,0,102,CANCELLED,2025-06-04,Found lower OTA price,1290000,0,0,0,0,0,0,0,0,0,VND,2025-03-10 09:26:00,2025-06-04 15:48:00
BK107623,C554739,2025-08-02,2025-08-23,2025-08-25,2,1,1,2,0,2,0,21,CANCELLED,2025-08-06,No visa/flight issue,3220000,0,0,0,0,0,0,0,0,0,VND,2025-08-02 09:44:00,2025-08-06 15:02:00
BK107624,C589154,2025-05-11,2025-06-02,2025-06-04,2,9,2,3,2,5,0,22,CANCELLED,2025-05-24,Found lower OTA price,18060000,0,0,0,0,0,0,0,0,0,VND,2025-05-11 09:08:00,2025-05-24 15:13:00
BK107625,C569047,2025-06-05,2025-07-07,2025-07-10,3,2,2,6,4,2,0,32,CANCELLED,2025-06-21,Guest changed travel plan,6270000,0,0,0,0,0,0,0,0,0,VND,2025-06-05 09:14:00,2025-06-21 15:57:00
BK107626,C518955,2025-06-06,2025-06-26,2025-06-27,1,2,2,5,2,2,0,20,CANCELLED,2025-06-17,Duplicate booking,1850000,0,0,0,0,0,0,0,0,0,VND,2025-06-06 09:52:00,2025-06-17 15:08:00
BK107627,C504256,2025-06-21,2025-08-15,2025-08-22,7,4,5,7,0,2,0,55,CANCELLED,2025-07-31,Payment failed,16870000,0,0,0,0,0,0,0,0,0,VND,2025-06-21 09:07:00,2025-07-31 15:55:00
BK107628,C568507,2025-04-01,2025-06-29,2025-07-01,2,5,2,9,0,2,0,89,CANCELLED,2025-04-06,Duplicate booking,6960000,0,0,0,0,0,0,0,0,0,VND,2025-04-01 09:56:00,2025-04-06 15:11:00
BK107629,C582719,2025-06-05,2025-07-16,2025-07-17,1,8,1,1,2,3,1,41,CANCELLED,2025-07-10,Duplicate booking,7860000,0,0,0,0,0,0,0,0,0,VND,2025-06-05 09:39:00,2025-07-10 15:43:00
BK107630,C572688,2025-06-30,2025-07-10,2025-07-12,2,5,5,4,1,1,0,10,CANCELLED,2025-07-04,Duplicate booking,7160000,0,0,0,0,0,0,0,0,0,VND,2025-06-30 09:45:00,2025-07-04 15:13:00
BK107631,C574819,2025-07-02,2025-08-07,2025-08-08,1,8,2,2,3,4,0,36,CANCELLED,2025-07-15,No visa/flight issue,7480000,0,0,0,0,0,0,0,0,0,VND,2025-07-02 09:34:00,2025-07-15 15:22:00
BK107632,C502998,2025-05-03,2025-06-15,2025-06-18,3,1,2,7,0,2,0,43,CANCELLED,2025-06-12,No visa/flight issue,4890000,0,0,0,0,0,0,0,0,0,VND,2025-05-03 09:51:00,2025-06-12 15:19:00
BK107633,C505401,2025-07-17,2025-08-04,2025-08-06,2,9,6,2,0,6,0,18,CANCELLED,2025-07-25,Found lower OTA price,17400000,0,0,0,0,0,0,0,0,0,VND,2025-07-17 09:35:00,2025-07-25 15:02:00
BK107634,C509058,2025-05-10,2025-06-09,2025-06-11,2,2,5,3,0,2,0,30,CANCELLED,2025-05-18,No visa/flight issue,3500000,0,0,0,0,0,0,0,0,0,VND,2025-05-10 09:12:00,2025-05-18 15:17:00
BK107635,C576522,2025-06-10,2025-08-09,2025-08-10,1,5,7,4,5,1,0,60,CANCELLED,2025-08-09,Guest changed travel plan,3030000,0,0,0,0,0,0,0,0,0,VND,2025-06-10 09:50:00,2025-08-09 15:46:00
BK107636,C578657,2025-06-01,2025-07-30,2025-08-02,3,4,1,5,2,2,0,59,CANCELLED,2025-06-14,Duplicate booking,8130000,0,0,0,0,0,0,0,0,0,VND,2025-06-01 09:53:00,2025-06-14 15:33:00
BK107637,C556095,2025-06-28,2025-07-25,2025-07-27,2,8,3,2,0,2,1,27,CANCELLED,2025-07-22,Guest changed travel plan,16680000,0,0,0,0,0,0,0,0,0,VND,2025-06-28 09:03:00,2025-07-22 15:39:00
BK107638,C560264,2025-05-30,2025-06-18,2025-06-19,1,6,2,1,0,2,0,19,CANCELLED,2025-06-12,Payment failed,4210000,0,0,0,0,0,0,0,0,0,VND,2025-05-30 09:05:00,2025-06-12 15:38:00
BK107639,C508065,2025-05-09,2025-07-02,2025-07-04,2,8,5,5,0,4,0,54,CANCELLED,2025-06-06,Duplicate booking,14580000,0,0,0,0,0,0,0,0,0,VND,2025-05-09 09:54:00,2025-06-06 15:05:00
BK107640,C589124,2025-05-06,2025-08-24,2025-08-27,3,1,3,9,0,2,0,110,CANCELLED,2025-08-24,No visa/flight issue,4830000,0,0,0,0,0,0,0,0,0,VND,2025-05-06 09:22:00,2025-08-24 15:25:00
BK107641,C544277,2025-07-12,2025-07-31,2025-08-01,1,5,1,1,0,2,0,19,CANCELLED,2025-07-19,Guest changed travel plan,3700000,0,0,0,0,0,0,0,0,0,VND,2025-07-12 09:44:00,2025-07-19 15:48:00
BK107642,C567355,2025-06-21,2025-07-25,2025-07-27,2,4,2,5,0,2,0,34,CANCELLED,2025-07-18,Duplicate booking,6100000,0,0,0,0,0,0,0,0,0,VND,2025-06-21 09:48:00,2025-07-18 15:52:00
BK107643,C524835,2025-04-30,2025-07-09,2025-07-11,2,7,2,5,0,2,0,70,CANCELLED,2025-06-30,Weather concern,10860000,0,0,0,0,0,0,0,0,0,VND,2025-04-30 09:57:00,2025-06-30 15:23:00
BK107644,C581413,2025-05-26,2025-08-19,2025-08-21,2,1,7,3,5,2,0,85,CANCELLED,2025-06-30,Duplicate booking,2500000,0,0,0,0,0,0,0,0,0,VND,2025-05-26 09:39:00,2025-06-30 15:45:00
BK107645,C501435,2025-07-21,2025-08-15,2025-08-17,2,9,1,2,3,4,0,25,CANCELLED,2025-07-21,Guest changed travel plan,19820000,0,0,0,0,0,0,0,0,0,VND,2025-07-21 09:34:00,2025-07-21 15:13:00
BK107646,C582440,2025-07-04,2025-07-30,2025-07-31,1,2,5,1,1,2,0,26,CANCELLED,2025-07-16,Payment failed,2040000,0,0,0,0,0,0,0,0,0,VND,2025-07-04 09:55:00,2025-07-16 15:17:00
BK107647,C521204,2025-07-15,2025-08-08,2025-08-09,1,1,2,8,2,1,0,24,CANCELLED,2025-07-27,Found lower OTA price,1560000,0,0,0,0,0,0,0,0,0,VND,2025-07-15 09:04:00,2025-07-27 15:26:00
BK107648,C561891,2025-04-09,2025-06-06,2025-06-09,3,5,2,9,0,2,0,58,CANCELLED,2025-05-19,Found lower OTA price,9450000,0,0,0,0,0,0,0,0,0,VND,2025-04-09 09:09:00,2025-05-19 15:30:00
BK107649,C536619,2025-05-22,2025-06-01,2025-06-02,1,7,1,1,0,2,0,10,CANCELLED,2025-05-30,No visa/flight issue,5440000,0,0,0,0,0,0,0,0,0,VND,2025-05-22 09:02:00,2025-05-30 15:44:00
BK107650,C562451,2025-08-11,2025-08-28,2025-08-29,1,8,2,2,2,4,0,17,CANCELLED,2025-08-25,Weather concern,7330000,0,0,0,0,0,0,0,0,0,VND,2025-08-11 09:29:00,2025-08-25 15:17:00
BK107651,C539633,2025-06-15,2025-07-10,2025-07-11,1,7,2,1,0,2,0,25,CANCELLED,2025-06-24,Guest changed travel plan,5900000,0,0,0,0,0,0,0,0,0,VND,2025-06-15 09:42:00,2025-06-24 15:51:00
BK107652,C518912,2025-03-13,2025-06-19,2025-06-21,2,9,1,9,2,6,0,98,CANCELLED,2025-03-27,Duplicate booking,17200000,0,0,0,0,0,0,0,0,0,VND,2025-03-13 09:56:00,2025-03-27 15:45:00
BK107653,C510512,2025-06-13,2025-07-03,2025-07-05,2,9,2,5,2,5,1,20,CANCELLED,2025-06-14,Found lower OTA price,20860000,0,0,0,0,0,0,0,0,0,VND,2025-06-13 09:28:00,2025-06-14 15:54:00
BK107654,C589170,2025-05-07,2025-06-01,2025-06-05,4,3,3,7,0,2,0,25,CANCELLED,2025-05-12,Payment failed,9960000,0,0,0,0,0,0,0,0,0,VND,2025-05-07 09:40:00,2025-05-12 15:44:00
BK107655,C501639,2025-06-18,2025-07-14,2025-07-17,3,8,1,2,0,3,1,26,CANCELLED,2025-07-02,Duplicate booking,23310000,0,0,0,0,0,0,0,0,0,VND,2025-06-18 09:04:00,2025-07-02 15:44:00
BK107656,C556081,2025-07-28,2025-08-15,2025-08-17,2,5,2,5,0,2,0,18,CANCELLED,2025-08-05,No visa/flight issue,7100000,0,0,0,0,0,0,0,0,0,VND,2025-07-28 09:27:00,2025-08-05 15:11:00
BK107657,C559030,2025-05-26,2025-08-26,2025-08-29,3,8,5,9,1,4,0,92,CANCELLED,2025-08-26,Payment failed,19950000,1836000,0,0,0,0,0,0,1836000,1836000,VND,2025-05-26 09:13:00,2025-08-26 15:57:00
BK107658,C547247,2025-07-14,2025-07-21,2025-07-22,1,9,5,4,1,4,0,7,CANCELLED,2025-07-15,Duplicate booking,9710000,0,0,0,0,0,0,0,0,0,VND,2025-07-14 09:35:00,2025-07-15 15:54:00
BK107659,C527502,2025-06-18,2025-06-30,2025-07-01,1,1,2,4,0,1,0,12,CANCELLED,2025-06-25,Duplicate booking,1500000,0,0,0,0,0,0,0,0,0,VND,2025-06-18 09:00:00,2025-06-25 15:37:00
BK107660,C578237,2025-08-10,2025-08-28,2025-08-30,2,9,5,3,1,6,0,18,CANCELLED,2025-08-26,Duplicate booking,18420000,0,0,0,0,0,0,0,0,0,VND,2025-08-10 09:12:00,2025-08-26 15:45:00
BK107661,C562237,2025-06-10,2025-07-09,2025-07-13,4,6,3,7,0,2,0,29,CANCELLED,2025-06-10,Payment failed,19000000,0,0,0,0,0,0,0,0,0,VND,2025-06-10 09:47:00,2025-06-10 15:14:00
BK107662,C559372,2025-04-29,2025-06-22,2025-06-25,3,6,5,7,4,2,0,54,CANCELLED,2025-04-30,Weather concern,12660000,0,0,0,0,0,0,0,0,0,VND,2025-04-29 09:10:00,2025-04-30 15:31:00
BK107663,C554712,2025-08-05,2025-08-08,2025-08-11,3,7,3,3,0,2,0,3,CANCELLED,2025-08-05,Guest changed travel plan,17430000,0,0,0,0,0,0,0,0,0,VND,2025-08-05 09:36:00,2025-08-05 15:33:00
BK107664,C529424,2025-07-12,2025-07-29,2025-08-02,4,6,1,2,0,2,0,17,CANCELLED,2025-07-29,Found lower OTA price,18680000,0,0,0,0,0,0,0,0,0,VND,2025-07-12 09:32:00,2025-07-29 15:49:00
BK107665,C538518,2025-07-22,2025-08-19,2025-08-23,4,7,1,2,0,2,0,28,CANCELLED,2025-08-19,Payment failed,21080000,0,0,0,0,0,0,0,0,0,VND,2025-07-22 09:14:00,2025-08-19 15:26:00
BK107666,C566131,2025-05-31,2025-07-08,2025-07-13,5,6,2,7,2,2,0,38,CANCELLED,2025-07-03,Payment failed,23950000,0,0,0,0,0,0,0,0,0,VND,2025-05-31 09:59:00,2025-07-03 15:49:00
BK107667,C557713,2025-06-05,2025-06-19,2025-06-22,3,8,3,2,0,2,0,14,CANCELLED,2025-06-18,Found lower OTA price,21600000,2160000,324000,0,0,0,0,0,1836000,1836000,VND,2025-06-05 09:00:00,2025-06-18 15:49:00
BK107668,C515157,2025-07-05,2025-08-29,2025-09-01,3,6,5,7,0,2,0,55,CANCELLED,2025-08-02,Weather concern,12330000,0,0,0,0,0,0,0,0,0,VND,2025-07-05 09:57:00,2025-08-02 15:34:00
BK107669,C509447,2025-06-16,2025-07-03,2025-07-04,1,7,2,1,0,2,0,17,CANCELLED,2025-06-23,Duplicate booking,5850000,0,0,0,0,0,0,0,0,0,VND,2025-06-16 09:55:00,2025-06-23 15:10:00
BK107670,C502318,2025-07-29,2025-08-28,2025-08-30,2,6,5,2,1,2,0,30,CANCELLED,2025-08-13,Found lower OTA price,8140000,0,0,0,0,0,0,0,0,0,VND,2025-07-29 09:39:00,2025-08-13 15:13:00
BK107671,C575507,2025-08-15,2025-08-25,2025-08-26,1,9,6,2,0,5,1,10,CANCELLED,2025-08-20,No visa/flight issue,9110000,0,0,0,0,0,0,0,0,0,VND,2025-08-15 09:33:00,2025-08-20 15:20:00
BK107672,C578896,2025-05-28,2025-07-01,2025-07-02,1,6,1,2,0,2,0,34,CANCELLED,2025-05-31,Guest changed travel plan,4800000,0,0,0,0,0,0,0,0,0,VND,2025-05-28 09:19:00,2025-05-31 15:44:00
BK107673,C569259,2025-07-15,2025-07-29,2025-07-30,1,9,3,1,0,5,1,14,CANCELLED,2025-07-26,Found lower OTA price,10320000,0,0,0,0,0,0,0,0,0,VND,2025-07-15 09:16:00,2025-07-26 15:03:00
BK107674,C521549,2025-08-14,2025-08-21,2025-08-22,1,7,5,4,0,1,0,7,CANCELLED,2025-08-14,Duplicate booking,5030000,0,0,0,0,0,0,0,0,0,VND,2025-08-14 09:23:00,2025-08-14 15:57:00
BK107675,C529438,2025-07-06,2025-07-24,2025-07-28,4,8,5,7,0,3,0,18,CANCELLED,2025-07-19,Payment failed,31760000,0,0,0,0,0,0,0,0,0,VND,2025-07-06 09:43:00,2025-07-19 15:12:00
BK107676,C528534,2025-04-13,2025-06-09,2025-06-10,1,7,1,8,0,1,0,57,CANCELLED,2025-06-04,Weather concern,4850000,0,0,0,0,0,0,0,0,0,VND,2025-04-13 09:04:00,2025-06-04 15:39:00
BK107677,C522739,2025-06-30,2025-08-12,2025-08-14,2,5,5,6,1,2,0,43,CANCELLED,2025-07-06,Payment failed,6600000,0,0,0,0,0,0,0,0,0,VND,2025-06-30 09:48:00,2025-07-06 15:01:00
BK107678,C503347,2025-07-07,2025-07-24,2025-07-25,1,1,3,1,2,2,0,17,CANCELLED,2025-07-11,Found lower OTA price,1700000,0,0,0,0,0,0,0,0,0,VND,2025-07-07 09:07:00,2025-07-11 15:52:00
BK107679,C570157,2025-07-17,2025-08-08,2025-08-10,2,9,3,2,2,4,1,22,CANCELLED,2025-08-05,Weather concern,18660000,0,0,0,0,0,0,0,0,0,VND,2025-07-17 09:42:00,2025-08-05 15:17:00
BK107680,C533556,2025-07-24,2025-08-12,2025-08-14,2,8,5,6,0,2,1,19,CANCELLED,2025-08-09,No visa/flight issue,14400000,0,0,0,0,0,0,0,0,0,VND,2025-07-24 09:45:00,2025-08-09 15:36:00
BK107681,C529344,2025-03-25,2025-06-13,2025-06-15,2,4,7,2,5,2,0,80,CANCELLED,2025-04-09,Payment failed,4400000,0,0,0,0,0,0,0,0,0,VND,2025-03-25 09:09:00,2025-04-09 15:28:00
BK107682,C585496,2025-06-09,2025-06-25,2025-06-28,3,4,6,2,0,2,0,16,CANCELLED,2025-06-18,Found lower OTA price,7500000,0,0,0,0,0,0,0,0,0,VND,2025-06-09 09:29:00,2025-06-18 15:44:00
